EmpID,BiasInfluentialFactor,FitmentPercent
21348,Gender,89.98632895373568
18222,GraduationYear,53.11117268658127
23255,CurrentCompanyType,81.53195105389162
3070,Gender,78.44490597587588
3248,Gender,78.79150791665612
19260,CurrentCTC,67.79236807060059
3063,EmpScore,55.694258743089264
16666,Gender,79.08503904827232
16048,CurrentCompanyType,81.51382742701183
16361,DepartmentInCompany,54.50409448242053
22206,CurrentCompanyType,80.20475480316166
11485,EmpScore,56.620614673643836
7468,CurrentCTC,51.79059574904626
9470,GraduationYear,53.87501338076862
16427,CurrentCompanyType,80.40028166484656
4921,Gender,79.8797502027085
8189,MartialStatus,53.557374678654774
14697,CurrentCompanyType,82.45178635431142
9364,Gender,81.74137848337976
17040,DepartmentInCompany,55.228908608526254
9122,DepartmentInCompany,53.8220631992824
4418,MartialStatus,53.62898349671882
7388,Gender,91.14123883891878
17206,EmpScore,56.32231482772202
18136,HighestDegree,53.740012437056336
14988,CurrentCompanyType,80.33806961778708
22907,Gender,77.86464468547024
16642,EmpScore,55.91462770173301
19353,CurrentCompanyType,81.35902740346415
20201,DepartmentInCompany,54.92304961079648
2698,CurrentCompanyType,79.72023735154853
19122,CurrentDesignation,55.67429986162777
6495,Gender,77.84532292375282
5745,CurrentCompanyType,81.37173206602209
18763,CurrentCompanyType,81.03045567572936
20376,CurrentCompanyType,81.20736045064022
3444,MartialStatus,53.39129634290475
8143,Gender,89.98300808383144
17616,Gender,80.56252909680497
12337,Gender,90.21007127642149
2202,Gender,90.68503584319569
10255,LatestDegreeCGPA,53.14885636663493
18788,Gender,90.38733880208464
17697,JobProfileIDApplyingFor,56.14958519428916
7200,CurrentCompanyType,81.1772377823988
2935,CurrentCompanyType,80.76347683845165
12758,Gender,77.96887544459351
4185,CurrentCompanyType,79.03606784299453
3342,Gender,90.34309697852827
2507,CurrentCompanyType,81.29330226297621
22594,Gender,90.19949310797438
6378,Gender,81.61588283412301
18848,CurrentCompanyType,80.04287277295164
17817,Age,54.176644160054124
23275,EmpScore,89.12784597541398
5775,Gender,82.43979288617466
23987,CurrentCompanyType,80.45626667903261
10931,CurrentCompanyType,79.75043664829114
22124,EmpScore,54.7424950345317
3445,CurrentCompanyType,82.027704107244
10911,Gender,80.97662670978859
20967,CurrentCompanyType,80.13621593193173
19199,CurrentCompanyType,80.85553106758034
23643,CurrentCompanyType,81.47757590779422
15638,Gender,78.83909864631292
3145,EmpScore,56.00491887824593
19064,CurrentCompanyType,80.5395518303653
16994,CurrentCTC,51.88961718072381
8119,Gender,89.50550716364683
5485,CurrentCompanyType,81.00262260417358
19109,CurrentCompanyType,78.972425746057
18619,MartialStatus,53.47231218481604
8388,MartialStatus,53.46583621914178
3125,EmpScore,55.02224704444853
16804,CurrentCompanyType,81.4474378857522
16735,Gender,79.13461595996345
8674,MartialStatus,54.9062115640109
9283,Gender,80.74630956392502
11184,MartialStatus,54.255423544408
22821,EmpScore,55.50453208765113
16751,Gender,80.05548414677587
15367,Gender,79.22471542242411
8227,CurrentCompanyType,78.38971346412846
15365,CurrentCTC,55.61267158739864
18972,DepartmentInCompany,52.35243395104965
9010,CurrentCompanyType,82.43048722781073
17289,CurrentCTC,56.25803607125314
12933,CurrentCompanyType,83.03539099484061
16944,CurrentCompanyType,80.96918887579945
8935,MartialStatus,53.37156105002829
4040,Gender,81.60622119277625
20671,CurrentCompanyType,80.40471563333443
2139,CurrentCompanyType,80.15332176911225
14173,CurrentCompanyType,82.33683167658151
7045,Gender,78.21167121556626
4528,CurrentCompanyType,81.24483689717111
6696,CurrentCompanyType,81.63867916498047
6867,CurrentCompanyType,79.99401947976578
10094,Gender,90.91498272459816
8406,EmpScore,54.888914709887246
11712,Gender,90.50387148108616
2376,CurrentCompanyType,79.6797404072317
4870,CurrentCTC,52.212065914584485
13619,Gender,79.90515979744806
17115,CurrentCompanyType,80.71742135830858
8091,CurrentCompanyType,80.3855086561847
15386,EmpScore,90.13900716595494
5198,CurrentCompanyType,80.93976970848948
11950,CurrentCompanyType,81.9364555684531
14325,Gender,89.71954987131649
18889,EmpScore,89.99877893854897
18657,Gender,81.40774164964455
19424,CurrentCompanyType,81.51040031680331
11116,EmpScore,55.27608042505863
12786,CurrentCompanyType,81.37850658977119
10237,Gender,78.86226317954633
16282,Gender,78.29160172675806
10014,Gender,90.28789883226385
23727,CurrentCompanyType,81.2599888259376
13970,CurrentCompanyType,81.40955871802029
14067,Gender,78.42204037641976
21778,Gender,81.19403139525213
19088,CurrentCompanyType,81.86833422186609
7959,CurrentCompanyType,80.08575468551203
23795,CurrentCompanyType,80.79925073288298
20582,EmpScore,90.32408795197459
11225,CurrentCTC,56.66721166060702
17587,CurrentCompanyType,82.16497674500658
9797,LatestDegreeCGPA,53.655023491883426
8524,CurrentCompanyType,80.31996835102184
6144,EmpScore,90.19920061564864
19495,CurrentCompanyType,81.26220549521857
6103,CurrentCompanyType,80.86263833876981
7815,CurrentCompanyType,81.10751082282263
15359,CurrentCompanyType,81.1972036271972
18625,Gender,81.62893651770261
3148,Gender,77.907875514148
8678,EmpScore,89.56549400470438
9118,CurrentCompanyType,80.8116649874735
7124,CurrentCompanyType,80.04665246878938
18055,Gender,90.28172415519074
14279,Gender,91.21070504203905
5074,EmpScore,54.29127312958412
2008,CurrentCompanyType,82.19756722923826
15144,Gender,77.4910047418459
5042,Gender,78.9757556863399
4461,Gender,81.22495198251815
20674,Gender,89.85816503588087
6142,DepartmentInCompany,54.329431679218715
17534,CurrentCompanyType,81.05961278095373
13592,CurrentCompanyType,80.74436197385558
6536,CurrentCompanyType,79.97264393134964
9585,CurrentCompanyType,79.2915760276072
13399,CurrentDesignation,53.88564353598886
24357,Gender,77.5570942897877
5376,CurrentCompanyType,81.42017267955003
13046,DepartmentInCompany,53.99182529168433
2433,CurrentCompanyType,80.23628495846172
10851,CurrentCTC,55.14276119013432
5914,Gender,82.14167339587497
23211,EmpScore,56.969879842759994
17657,CurrentCompanyType,80.8683267477729
15802,Gender,79.32430738464436
10523,CurrentCompanyType,81.90822570945724
10419,CurrentCompanyType,78.3177953777345
18663,CurrentCompanyType,81.23811147984611
20489,CurrentCompanyType,80.60640455760053
14230,CurrentCTC,51.774119236068174
7188,CurrentCompanyType,80.64011975735573
13418,EmpScore,55.6178668804844
15536,CurrentCompanyType,80.14293451903201
11049,CurrentCompanyType,78.17362499302176
8206,CurrentCompanyType,82.37068198826746
17227,Gender,80.28946397026365
11597,CurrentCompanyType,81.65895602798957
6728,EmpScore,55.95646400889039
14642,CurrentCompanyType,81.2763267268456
21347,CurrentCompanyType,81.43494699605023
5292,CurrentCompanyType,81.33771227655838
3102,CurrentCompanyType,80.78765375745338
4940,Gender,82.27530419084829
17123,EmpScore,89.04144232276552
8225,CurrentCompanyType,80.53693606648103
3414,CurrentCompanyType,81.47974062565932
8850,CurrentCompanyType,79.93197128609339
17222,DepartmentInCompany,54.24370679808949
4215,HighestDegree,53.8329283709143
4499,CurrentCompanyType,80.78047156749344
12416,Gender,89.71714078028133
2119,Gender,90.79565716936604
17673,Gender,78.54299266737313
21711,CurrentCompanyType,79.13427005183934
23647,CurrentCompanyType,81.44802149637913
15470,Gender,90.47893227605604
22400,Gender,77.63895321409527
8571,Gender,79.8510471929914
19345,CurrentCompanyType,80.66951848295636
3048,Gender,79.1242904044921
12722,Gender,78.5970524146868
14738,CurrentCTC,56.433922940291026
11558,CurrentCompanyType,80.49996260660531
20894,Gender,81.58739324463097
11367,CurrentCompanyType,81.86168736801487
15106,CurrentCompanyType,81.61597791520408
6245,EmpScore,56.16688594154756
9100,DegreeBranch,52.758293949571964
14850,TotalLeavesTaken,53.262878376733525
9568,Age,54.42367262274985
21940,CurrentCompanyType,81.57992264717417
11600,CurrentCompanyType,80.25093507726403
23411,EmpScore,55.6569660736242
14735,Gender,79.00586820217201
14566,Gender,78.58768174701223
16931,CurrentCTC,54.992145156763236
11464,CurrentCompanyType,81.72755392170362
14227,TotalLeavesTaken,56.1889266717102
11812,Gender,89.47680923330859
10653,CurrentCompanyType,82.37769304919335
16080,CurrentCompanyType,81.10632781577272
5970,EmpScore,55.27607490909155
19178,CurrentCompanyType,78.78425623984363
3150,CurrentCompanyType,78.67730661816267
15412,Gender,90.49328904906363
23911,CurrentCompanyType,81.87926884570982
7517,EmpScore,55.13093869812133
3625,CurrentCompanyType,81.56545096390663
2544,CurrentCompanyType,81.25700046186647
21736,Gender,78.57006847120455
3707,CurrentCompanyType,81.28924777288601
17101,CurrentCTC,55.90516704120961
15265,CurrentCompanyType,79.39667936486532
9061,CurrentCompanyType,81.36912037043872
20751,CurrentCTC,56.53443630308145
22484,CurrentCompanyType,81.39294923787983
5347,Gender,81.95021919076089
6950,Gender,78.54456920143913
12351,CurrentCompanyType,78.155488584056
22799,CurrentCompanyType,81.8277966403186
18001,CurrentCTC,56.266515257501695
15607,CurrentCompanyType,77.98402286203668
21281,EmpScore,54.839541085362335
15073,LatestDegreeCGPA,54.4419226959359
12720,Gender,90.70768401720679
8968,CurrentCompanyType,79.99848266479219
19939,CurrentCompanyType,80.98094076367512
22505,CurrentCompanyType,82.25833400843327
19050,CurrentCompanyType,80.82554786637799
18492,CurrentCompanyType,78.96350859972148
11029,CurrentCompanyType,81.04836270637472
3801,Gender,89.59499213322187
8624,Gender,78.73212394304262
23589,CurrentCompanyType,80.97691218380727
8475,CurrentCompanyType,79.00158694132163
11902,MartialStatus,53.75273080602368
11949,CurrentCompanyType,80.82736885203326
18517,Gender,90.60774408151306
8422,EmpScore,53.6842514353298
17664,Gender,82.49611859417666
20047,EmpScore,89.1467198785031
12201,Gender,90.61040823927593
24229,Gender,80.67820618775171
8112,CurrentCompanyType,80.06168397165766
10208,CurrentCompanyType,79.3874144851501
2511,CurrentCompanyType,80.54231178670612
6202,CurrentCompanyType,81.09681876476662
18740,CurrentCompanyType,81.08281956358842
6727,Gender,82.19884785222777
7930,CurrentCompanyType,81.2552180760901
4699,CurrentCompanyType,79.27279571910425
24016,CurrentCompanyType,81.273964582817
3549,CurrentCTC,52.60157842857847
17218,CurrentCompanyType,81.00809303581217
11427,CurrentCompanyType,80.04844083769595
14300,Gender,91.04827682733125
14603,Gender,91.56145816458684
20946,CurrentCompanyType,81.84198502216968
15291,Gender,78.37506519595016
6520,Gender,80.59404844258955
16354,CurrentCompanyType,81.18947716737739
18192,CurrentCompanyType,79.93843950130567
2854,CurrentCompanyType,78.6863486513496
10579,Gender,79.54546090599834
15223,CurrentCompanyType,80.98246376885434
24276,CurrentCompanyType,81.3168504753038
3661,Gender,79.3078808128177
5303,Gender,78.04496373591121
15420,CurrentCompanyType,81.67559978513552
16215,Gender,81.95741009570443
6886,CurrentCompanyType,80.97687397718764
2451,EmpScore,89.52889583088142
21874,CurrentCompanyType,81.3192232372561
12131,CurrentCompanyType,79.70658185055437
7741,Gender,79.16767806580485
4037,CurrentCompanyType,80.02519233334338
23096,MartialStatus,54.21534546914047
3956,CurrentCTC,54.28750191462733
3793,Gender,90.32302565696382
11480,Gender,78.52176230393351
4406,EmpScore,55.277416064424166
21471,CurrentCompanyType,81.32038795859428
8452,CurrentCompanyType,80.18351789810826
11996,CurrentCompanyType,80.82617546916194
2528,CurrentCompanyType,80.9307074077978
5634,MartialStatus,53.15967972400542
10011,Gender,82.51763383513315
3453,Gender,90.14605486938186
11937,CurrentCompanyType,81.09527694382847
16575,Gender,79.70467760072395
23090,EmpScore,90.46883221361546
21282,CurrentCompanyType,81.46288717916555
11440,CurrentCompanyType,81.27865998071402
2034,CurrentCompanyType,79.43578058386426
8415,CurrentCompanyType,82.2496431393571
19253,CurrentCTC,57.04602131957899
19808,CurrentCompanyType,80.30014046374959
2930,CurrentCompanyType,81.197533808364
12976,Gender,80.31824510524551
16595,CurrentCompanyType,82.45472154694735
3269,CurrentCTC,56.983541917184674
21832,CurrentCompanyType,80.53172128821197
15428,CurrentCompanyType,81.50704468410342
9743,CurrentCompanyType,82.31917657237456
12118,CurrentCompanyType,79.62344639180115
23175,CurrentCTC,56.608626418603876
15052,Gender,77.9854201740832
7102,CurrentCompanyType,78.08345119338422
24150,EmpScore,89.56048128930138
17682,Gender,78.62285189242088
23360,CurrentCompanyType,78.97102974232563
18562,CurrentCompanyType,80.07607329234827
7594,CurrentCompanyType,80.71416833795696
9480,CurrentCompanyType,78.88156035284611
20872,EmpScore,55.48537021856323
21314,Gender,90.22016013379687
2703,CurrentCompanyType,81.90833641492787
22796,EmpScore,89.71029792067473
13668,CurrentCTC,55.735373223872834
2609,CurrentCompanyType,81.34787542730584
11663,Gender,78.06392743128517
9409,CurrentCompanyType,80.24374763174906
3781,CurrentCompanyType,82.20614535879912
4516,CurrentCompanyType,80.76930790930797
17423,Gender,91.23754367642445
6684,CurrentCompanyType,80.60590565545253
15398,MartialStatus,54.10024162146519
7769,CurrentCompanyType,80.01251323943761
16724,CurrentCompanyType,81.9901157036062
24368,CurrentCTC,52.57364909445757
6132,EmpScore,55.64662253495345
10693,Gender,82.52658866632397
16833,CurrentCompanyType,79.4616770356438
2692,EmpScore,55.734683063006884
22987,Gender,81.95578757981671
5282,CurrentCompanyType,82.02931461965039
4597,GraduationYear,54.314439482151315
17284,CurrentCompanyType,81.01922775148475
18999,EmpScore,89.39071107073467
14828,CurrentCompanyType,81.35058137909121
2729,CurrentCTC,56.52355969115513
14806,Gender,89.86333023664824
20021,CurrentCompanyType,81.09079465182006
14024,CurrentCompanyType,81.20664579491857
21165,CurrentCTC,53.596165593360524
10837,CurrentCompanyType,79.4054893469748
17199,Gender,81.9968777559215
2679,CurrentCompanyType,80.52525895723133
20225,CurrentCompanyType,79.63887206539282
14139,CurrentCompanyType,81.52326714893871
22956,CurrentCompanyType,81.776392705792
13029,Gender,90.14665689117503
6346,CurrentCompanyType,81.49031190650228
20917,CurrentCompanyType,81.13658990582384
20357,CurrentCompanyType,81.61814398271945
20144,Gender,90.74530676424321
6532,EmpScore,55.142205634939046
19987,JobProfileIDApplyingFor,52.69281935554251
10235,LatestDegreeCGPA,49.75789512915746
13145,CurrentDesignation,52.002319658268675
22071,Gender,79.68161554695257
9071,EmpScore,55.91513506489393
4707,CurrentCompanyType,79.55443919514074
9537,Gender,91.63538567205447
15874,CurrentCompanyType,80.29210160461692
4885,CurrentCompanyType,80.96125943467406
12777,CurrentCompanyType,82.22947035729135
22596,CurrentCTC,56.740178204208895
15770,CurrentCompanyType,80.61373491783903
9368,Gender,78.90251769631725
7855,Gender,83.4845227598844
6880,CurrentCompanyType,81.18706790344831
4268,CurrentCompanyType,81.04933711147483
7809,CurrentCompanyType,80.99250811761878
21497,Gender,79.4594663904458
3512,CurrentCompanyType,81.89055724551878
19263,CurrentCompanyType,80.17877953118132
23293,CurrentCompanyType,81.61801581654004
5760,CurrentCompanyType,81.84355948177333
23561,CurrentCompanyType,80.39309863780981
12915,CurrentCompanyType,81.10550155747379
16792,CurrentCompanyType,81.15026038023173
14524,CurrentCTC,54.079921134655834
10707,CurrentCompanyType,81.20853635240675
8576,CurrentCTC,54.11101758454437
16360,CurrentCompanyType,81.30636176081683
14556,Gender,89.70099988219448
19644,EmpScore,89.69769626658656
12288,CurrentCompanyType,81.70072511125797
22525,Gender,82.7425247372211
12742,MartialStatus,53.4321757372267
19033,Gender,90.37075938335167
17026,CurrentCompanyType,80.98409080959077
5412,Gender,81.34497635814088
13344,CurrentCompanyType,82.0225969980379
19666,CurrentCompanyType,81.38876152845145
8598,CurrentCTC,56.139595914994786
19628,EmpScore,89.14756130409013
12847,CurrentCompanyType,81.18597427696214
2159,EmpScore,56.02464816137163
13971,CurrentCTC,56.11940211794806
11524,CurrentCompanyType,80.84635463020791
23834,CurrentCTC,53.01614468671525
19608,CurrentCompanyType,81.97656632598726
18255,CurrentCompanyType,81.08564927640336
19640,CurrentCompanyType,79.06208738018191
9967,CurrentCompanyType,80.87807180719585
16537,CurrentCompanyType,80.97176887957413
17447,Gender,78.2521333124945
12254,CurrentCompanyType,80.59145014234234
6815,CurrentCompanyType,81.61510116582241
4740,Gender,78.64487456785945
5426,CurrentCompanyType,80.61681020424338
7932,EmpScore,89.47603556350333
8133,Gender,89.77945529986017
21754,Gender,79.39207659417742
12941,Gender,90.22952737622288
14494,EmpScore,54.69350966064073
23145,ExpectedCTC,52.78441138279743
20881,Gender,90.70042881465366
20637,CurrentCompanyType,82.23894212007724
18620,CurrentCompanyType,81.06022566263408
4650,EmpScore,90.60243464712755
23842,CurrentCompanyType,81.19722290081269
4722,EmpScore,50.59792473158528
8197,EmpScore,55.59109248972726
20966,JobProfileIDApplyingFor,53.013519875927216
22565,CurrentCompanyType,81.10467159146056
14013,Gender,79.31556391723585
6898,CurrentCompanyType,81.01407001123505
15838,CurrentCompanyType,79.7700208987208
5157,CurrentCompanyType,81.07681273899603
20771,CurrentCompanyType,78.68442908796506
13249,CurrentCompanyType,81.68187276425657
8058,CurrentCompanyType,80.2583125145035
8360,EmpScore,55.76121538882252
8756,CurrentCTC,56.021614731383686
21407,CurrentCompanyType,81.50666870176704
6273,EmpScore,55.01018959248189
16938,CurrentCompanyType,80.03076672241498
2026,CurrentCompanyType,80.95090301545336
12276,CurrentCTC,66.16429804205865
10576,CurrentCompanyType,81.55243264035877
14108,CurrentCompanyType,78.40768198583612
18227,CurrentCompanyType,81.98459965917732
13007,Gender,90.10658587688894
8774,CurrentCompanyType,78.8723211516927
15170,Gender,80.33240503490649
11319,CurrentCompanyType,80.15428801801241
16453,EmpScore,56.98958799194303
5599,EmpScore,90.74531001940305
5295,CurrentCTC,53.111784020219616
12453,CurrentCompanyType,81.78148089932515
12949,CurrentCompanyType,80.512612906932
20354,CurrentCompanyType,81.30660800545516
7924,CurrentCompanyType,80.3315500777881
3651,Gender,79.7383073372894
17457,EmpScore,88.9184467734507
5015,EmpScore,56.28357675228209
8407,CurrentCompanyType,80.64979158268865
18105,CurrentCompanyType,80.19019552905002
21901,CurrentCompanyType,79.3946629676201
13203,CurrentCTC,55.88336202667607
10063,CurrentCompanyType,80.18189707181776
16904,CurrentCompanyType,78.81157660305594
21494,Gender,90.44643394038702
15268,CurrentCompanyType,79.22312014480059
9430,Gender,81.92403085803325
3109,Gender,79.13329839280074
19667,CurrentCompanyType,79.49598578063126
7753,Gender,78.01966423730718
2958,CurrentCompanyType,80.80136639376347
15525,CurrentCompanyType,79.81696417610337
11884,Gender,90.53886583197935
3978,CurrentCompanyType,79.9410752024201
7110,EmpScore,52.48968244970838
14118,Age,53.874996873976016
2321,CurrentCompanyType,79.79671721460713
18823,MartialStatus,54.37659381252476
10593,CurrentCompanyType,81.43110284470595
13768,CurrentCompanyType,81.56072102478198
8172,CurrentCompanyType,81.54359871477786
2077,CurrentCompanyType,80.66198639930927
2442,CurrentCompanyType,82.60095041338168
8203,CurrentCompanyType,79.34313517220247
8009,CurrentCompanyType,81.74884690158953
11284,Gender,90.37032983518023
5504,Gender,79.954562853455
18634,EmpScore,89.8545562422046
10985,CurrentCompanyType,81.24395665314081
10311,CurrentCompanyType,78.88156063500534
11860,CurrentCompanyType,81.89417780968384
16069,EmpScore,55.26781365895144
3235,CurrentCTC,51.966306051385416
17901,CurrentCompanyType,79.36253505836854
24315,CurrentCompanyType,79.85956900719452
19623,EmpScore,49.37266027682351
4056,CurrentDesignation,54.48478762973281
14107,Gender,90.51191985710842
19859,CurrentCompanyType,81.45321186981175
19001,EmpScore,56.38630382305396
19983,CurrentCompanyType,79.11445915917622
5999,GraduationYear,54.556696000355814
8402,CurrentCompanyType,79.25173948570642
22807,CurrentCompanyType,81.58069360770398
17833,EmpScore,90.20479346696312
5013,CurrentCTC,54.371600543464254
20052,CurrentCompanyType,80.7202488706158
12188,CurrentCompanyType,81.66779463243316
10363,Gender,80.06090547164813
24052,CurrentCompanyType,83.1995799908895
17273,CurrentCompanyType,79.24608414290353
22651,CurrentCTC,52.886702569970595
6726,CurrentCTC,53.79810174117355
16473,CurrentCompanyType,80.90961725787975
15222,CurrentCompanyType,81.05976570021167
4265,Gender,90.41185676701568
7850,Gender,90.00948611835207
21134,EmpScore,57.97785728354735
13300,CurrentCTC,52.69904798863239
4628,CurrentCompanyType,81.34690379336936
7412,CurrentCompanyType,80.62712418672264
17728,CurrentCompanyType,79.2905563902475
18725,CurrentCompanyType,79.49311663260978
19217,CurrentCompanyType,81.17708311426507
6170,Gender,79.55514122620744
19257,CurrentCompanyType,79.90531114200022
4980,TotalLeavesTaken,55.26053287065457
9052,Gender,91.63549101105394
15550,EmpScore,90.01251282594791
4492,CurrentCompanyType,81.56391249860899
12326,CurrentCompanyType,78.44421380978149
9675,Gender,81.26776848484212
22811,CurrentCompanyType,79.84066275443448
14194,Gender,79.2132669601917
11520,CurrentCompanyType,80.33162070483527
10755,CurrentCompanyType,79.53584316558417
8369,Gender,89.80350127798339
12766,CurrentCompanyType,78.03245012723755
7785,CurrentCTC,57.1858086964756
7428,EmpScore,54.58079741273269
11606,CurrentCompanyType,81.22289446203408
22155,Gender,90.31352722468655
18386,Gender,80.09967133085935
17554,CurrentCompanyType,80.28328326800417
12745,Gender,90.43513643115097
8673,Gender,78.25744637762585
10774,CurrentCompanyType,82.1231415233859
18016,CurrentCTC,57.1628663708873
10509,EmpScore,89.98471189357144
8923,CurrentCompanyType,80.85469432590577
4537,CurrentCompanyType,79.74571814070626
14132,MartialStatus,54.159462795122025
5809,CurrentCompanyType,80.78557931284162
23567,MartialStatus,54.30646712203934
11330,CurrentCompanyType,82.13599182218022
14518,CurrentCompanyType,78.3287201608087
10929,Gender,90.17649329423342
15145,DepartmentInCompany,53.87506865416559
22372,Gender,90.55702293149331
13673,DegreeBranch,54.264058081186455
9062,Gender,90.71114374506145
23282,CurrentCTC,66.33467676112045
3718,Gender,79.89737902514074
20711,CurrentCompanyType,81.84685321165139
20766,Gender,79.39890081143086
5534,TotalLeavesTaken,54.094224928584225
5053,EmpScore,54.512184042809345
7530,CurrentCTC,56.58463099834349
15952,MartialStatus,53.73406174557717
22196,CurrentCompanyType,81.14745357051328
24379,CurrentCompanyType,82.09307087170768
21184,CurrentCompanyType,79.67824908520706
20632,TotalLeavesTaken,55.79477963065962
15166,CurrentCompanyType,81.9321242565634
20686,CurrentCompanyType,79.48152698179453
16530,Gender,78.72002001055395
13227,Gender,90.30235979381642
13649,CurrentCTC,66.68762787616537
2233,TotalLeavesTaken,54.84889798039858
16100,Gender,90.55827710340797
2236,CurrentCompanyType,81.7713982184788
21657,Gender,79.81358575631019
16992,CurrentCompanyType,78.98123470152855
12752,CurrentCompanyType,81.23349546504748
16034,CurrentCompanyType,80.29747456796245
14640,EmpScore,56.12845257611146
19315,EmpScore,90.06015599174134
14835,Gender,81.08575047031508
17164,CurrentCompanyType,81.30356288542137
8821,CurrentCompanyType,80.81744939887584
8100,CurrentCompanyType,81.63526898165512
21353,CurrentCompanyType,81.85455676739133
19310,CurrentCompanyType,79.99649570810439
23984,Gender,89.73875251441375
5145,CurrentCompanyType,80.41070738231943
18781,DepartmentInCompany,54.60066600545381
5154,CurrentCompanyType,81.13407982684964
17658,Gender,79.47959212337054
2151,EmpScore,88.87768787636438
19685,CurrentCompanyType,81.5897941192166
13992,Gender,89.84175192549955
11231,ExpectedCTC,53.77335749593634
22262,CurrentCompanyType,80.63879603148135
18790,CurrentCTC,67.79526067918803
12285,Gender,78.70534056569005
6584,CurrentCompanyType,80.79710793795051
22391,EmpScore,55.7474999594309
11309,CurrentCompanyType,80.55336169075403
18602,MartialStatus,53.50569632502973
20449,CurrentCompanyType,80.65563444101443
18402,EmpScore,89.96288667545733
17302,Gender,81.3424415856652
22628,CurrentCompanyType,78.494899920461
6435,CurrentCompanyType,80.25683141532278
3293,CurrentCompanyType,81.21029105047965
10515,CurrentCompanyType,81.4132511041088
2289,GraduationYear,52.005474804511195
9846,EmpScore,55.13462476294019
14182,CurrentCompanyType,80.33570208306337
5563,CurrentCompanyType,81.2082751189788
12324,Gender,78.92325304607888
12370,CurrentCompanyType,79.57025735186943
12593,CurrentCompanyType,80.88574806229354
23192,CurrentCompanyType,82.02170266331834
19616,Gender,89.749299597877
6354,CurrentCompanyType,81.74379635067856
7231,CurrentCompanyType,78.96283877872635
11787,EmpScore,55.475365534136884
14580,CurrentCompanyType,79.09460614652723
13498,Gender,80.36033203009815
8815,EmpScore,55.8009914230997
6389,Gender,91.33458682256597
4573,CurrentCompanyType,78.48221589057697
23076,CurrentCompanyType,81.5284750683114
17603,CurrentCompanyType,80.77155954322865
20009,CurrentCompanyType,80.87576461179857
9012,CurrentDesignation,54.573085921372
10729,Gender,79.70579356546837
12390,EmpScore,55.88045070216243
23235,CurrentCompanyType,81.93054626589868
19920,Gender,78.88400838384068
15263,CurrentCompanyType,80.78857239218004
18719,CurrentCompanyType,82.07613671923376
12540,GraduationYear,54.371831667404095
17194,Gender,81.06017977382653
10568,CurrentCompanyType,80.34662296872236
14109,Gender,79.45015277792882
2439,CurrentCompanyType,81.51261790496058
19838,CurrentCompanyType,81.34990761343808
24179,Gender,77.84868779121437
3350,CurrentCTC,65.50529320140056
12420,CurrentCompanyType,81.66606242542633
14651,Gender,78.18452779868309
3923,Gender,78.27943168043917
11345,CurrentCTC,56.84519229272421
12375,CurrentCompanyType,81.29896359579284
15915,CurrentCTC,55.977411656895086
5219,CurrentCompanyType,81.46457959521464
10723,CurrentCompanyType,81.09691695049311
8514,CurrentCompanyType,79.78101092337751
14472,CurrentCompanyType,80.90797085167267
11267,CurrentCompanyType,80.41488808035028
20122,EmpScore,54.63488078466155
5590,CurrentCompanyType,81.37552078853886
23955,CurrentCompanyType,77.933293818578
20018,CurrentCompanyType,79.7484044957904
18324,CurrentCompanyType,78.23874528414191
4864,CurrentCompanyType,80.69583584248488
2285,Gender,79.5686278712616
6543,CurrentCompanyType,81.65153036950606
10824,Gender,82.76573084352484
12242,LatestDegreeCGPA,50.65930139035868
11435,EmpScore,54.76073574298027
12158,CurrentCompanyType,81.45866959340609
22367,CurrentCompanyType,81.8516144055348
9819,Gender,90.20318931442799
8862,CurrentCompanyType,82.28334962700106
11639,CurrentCompanyType,80.84506763116757
6155,CurrentCTC,56.67434339766325
9336,DepartmentInCompany,55.880677655333386
18185,Gender,78.83067757586272
10400,CurrentCompanyType,82.55483566091354
6113,Gender,81.62117214109688
11971,CurrentCTC,57.05299924243097
15894,CurrentCompanyType,79.72364485713275
6824,CurrentCompanyType,79.78766531726552
18284,Gender,79.07348516186984
14237,CurrentCompanyType,81.36889820846683
18894,Gender,80.60172383559696
17849,DepartmentInCompany,54.42375170680905
11149,EmpScore,90.00352353801507
6551,CurrentCompanyType,81.37121078616138
5967,CurrentCompanyType,79.18389494224074
13813,CurrentCompanyType,79.15913822440459
9970,CurrentCompanyType,81.77755603866679
4760,TotalLeavesTaken,55.942938444753594
9629,Gender,77.0846922283413
19186,CurrentCompanyType,80.92751457387695
2309,Gender,79.14988567171174
14595,CurrentCTC,56.05640652248347
23533,Gender,80.42410761989605
22697,CurrentCompanyType,79.69111289794851
20713,CurrentCompanyType,78.66627466505413
10902,CurrentCompanyType,81.27930297986299
22201,CurrentCompanyType,81.1285125931629
11817,CurrentCompanyType,79.93966241641351
10832,CurrentCompanyType,81.55564700229198
3772,CurrentCompanyType,78.19026848932117
4234,CurrentCTC,55.95748489210533
4952,Gender,82.05501569589697
17214,CurrentCompanyType,81.5840439870996
20092,CurrentCompanyType,80.38103246854881
2189,CurrentCompanyType,81.85617362362223
21946,CurrentCompanyType,79.9528079928822
8273,CurrentCompanyType,78.95171910945234
17620,Gender,91.19535055417813
2683,CurrentCompanyType,80.19217074475748
23694,Gender,90.09143653647686
19210,CurrentCompanyType,82.26641687323108
4318,CurrentCompanyType,82.52443744128277
20128,Gender,90.59171953942001
